TARGET_DATE,OPEN_d1,MA_d1,RSI_d1,MACD_d1,TREND_d1,NEWS ISSUE_d1,NEGATIVE_d1,NEUTRAL_d1,POSITIVE_d1,AVERAGE NEWS_d1,OPEN_d2,MA_d2,RSI_d2,MACD_d2,TREND_d2,NEWS ISSUE_d2,NEGATIVE_d2,NEUTRAL_d2,POSITIVE_d2,AVERAGE NEWS_d2,OPEN_d3,MA_d3,RSI_d3,MACD_d3,TREND_d3,NEWS ISSUE_d3,NEGATIVE_d3,NEUTRAL_d3,POSITIVE_d3,AVERAGE NEWS_d3,OPEN_d4,MA_d4,RSI_d4,MACD_d4,TREND_d4,NEWS ISSUE_d4,NEGATIVE_d4,NEUTRAL_d4,POSITIVE_d4,AVERAGE NEWS_d4,OPEN_d5,MA_d5,RSI_d5,MACD_d5,TREND_d5,NEWS ISSUE_d5,NEGATIVE_d5,NEUTRAL_d5,POSITIVE_d5,AVERAGE NEWS_d5
2024-12-17,100004.29,98706.384,61.11994222740691,3905.046250606536,1.0,40.0,5.0,19.0,16.0,0.275,101424.24,99263.839,63.844619782392186,3798.668961390171,1.0,35.0,0.0,16.0,19.0,0.5428571428571428,101420.0,99547.107,58.14027803641091,3705.6040473261664,1.0,21.0,0.0,10.0,11.0,0.5238095238095238,104463.99,100298.943,69.99408556569539,3665.8809501124106,1.0,57.0,3.0,32.0,22.0,0.3333333333333333,106058.65,100930.72400000002,67.94739590168913,3678.7604054220064,1.0,74.0,4.0,38.0,32.0,0.3783783783783784
2024-12-18,101424.24,99263.839,63.844619782392186,3798.668961390171,1.0,35.0,0.0,16.0,19.0,0.5428571428571428,101420.0,99547.107,58.14027803641091,3705.6040473261664,1.0,21.0,0.0,10.0,11.0,0.5238095238095238,104463.99,100298.943,69.99408556569539,3665.8809501124106,1.0,57.0,3.0,32.0,22.0,0.3333333333333333,106058.65,100930.72400000002,67.94739590168913,3678.7604054220064,1.0,74.0,4.0,38.0,32.0,0.3783783783783784,106133.74,101560.899,67.91812270221237,3716.748337236175,1.0,65.0,4.0,29.0,32.0,0.4307692307692308
2024-12-19,101420.0,99547.107,58.14027803641091,3705.6040473261664,1.0,21.0,0.0,10.0,11.0,0.5238095238095238,104463.99,100298.943,69.99408556569539,3665.8809501124106,1.0,57.0,3.0,32.0,22.0,0.3333333333333333,106058.65,100930.72400000002,67.94739590168913,3678.7604054220064,1.0,74.0,4.0,38.0,32.0,0.3783783783783784,106133.74,101560.899,67.91812270221237,3716.748337236175,1.0,65.0,4.0,29.0,32.0,0.4307692307692308,100204.01,101470.34,47.96377384149008,3665.405785334774,-1.0,59.0,7.0,29.0,23.0,0.2711864406779661
2024-12-20,104463.99,100298.943,69.99408556569539,3665.8809501124106,1.0,57.0,3.0,32.0,22.0,0.3333333333333333,106058.65,100930.72400000002,67.94739590168913,3678.7604054220064,1.0,74.0,4.0,38.0,32.0,0.3783783783783784,106133.74,101560.899,67.91812270221237,3716.748337236175,1.0,65.0,4.0,29.0,32.0,0.4307692307692308,100204.01,101470.34,47.96377384149008,3665.405785334774,-1.0,59.0,7.0,29.0,23.0,0.2711864406779661,97461.86,101488.878,50.43833349096757,3508.6604753401894,1.0,38.0,0.0,22.0,16.0,0.4210526315789473
2024-12-21,106058.65,100930.72400000002,67.94739590168913,3678.7604054220064,1.0,74.0,4.0,38.0,32.0,0.3783783783783784,106133.74,101560.899,67.91812270221237,3716.748337236175,1.0,65.0,4.0,29.0,32.0,0.4307692307692308,100204.01,101470.34,47.96377384149008,3665.405785334774,-1.0,59.0,7.0,29.0,23.0,0.2711864406779661,97461.86,101488.878,50.43833349096757,3508.6604753401894,1.0,38.0,0.0,22.0,16.0,0.4210526315789473,97805.44,101610.122,52.91366474255146,3291.55227800409,1.0,69.0,1.0,27.0,41.0,0.5797101449275363
2024-12-22,106133.74,101560.899,67.91812270221237,3716.748337236175,1.0,65.0,4.0,29.0,32.0,0.4307692307692308,100204.01,101470.34,47.96377384149008,3665.405785334774,-1.0,59.0,7.0,29.0,23.0,0.2711864406779661,97461.86,101488.878,50.43833349096757,3508.6604753401894,1.0,38.0,0.0,22.0,16.0,0.4210526315789473,97805.44,101610.122,52.91366474255146,3291.55227800409,1.0,69.0,1.0,27.0,41.0,0.5797101449275363,97292.0,101226.822,38.58379488596903,3032.297213982656,-1.0,33.0,1.0,12.0,20.0,0.5757575757575758
2024-12-23,100204.01,101470.34,47.96377384149008,3665.405785334774,-1.0,59.0,7.0,29.0,23.0,0.2711864406779661,97461.86,101488.878,50.43833349096757,3508.6604753401894,1.0,38.0,0.0,22.0,16.0,0.4210526315789473,97805.44,101610.122,52.91366474255146,3291.55227800409,1.0,69.0,1.0,27.0,41.0,0.5797101449275363,97292.0,101226.822,38.58379488596903,3032.297213982656,-1.0,33.0,1.0,12.0,20.0,0.5757575757575758,95186.28,100745.021,36.4453609639585,2719.709137813167,-1.0,45.0,5.0,23.0,17.0,0.2666666666666666
2024-12-24,97461.86,101488.878,50.43833349096757,3508.6604753401894,1.0,38.0,0.0,22.0,16.0,0.4210526315789473,97805.44,101610.122,52.91366474255146,3291.55227800409,1.0,69.0,1.0,27.0,41.0,0.5797101449275363,97292.0,101226.822,38.58379488596903,3032.297213982656,-1.0,33.0,1.0,12.0,20.0,0.5757575757575758,95186.28,100745.021,36.4453609639585,2719.709137813167,-1.0,45.0,5.0,23.0,17.0,0.2666666666666666,94881.47,100090.744,30.360782378533045,2379.0175135488016,-1.0,47.0,4.0,22.0,21.0,0.3617021276595745
2024-12-25,97805.44,101610.122,52.91366474255146,3291.55227800409,1.0,69.0,1.0,27.0,41.0,0.5797101449275363,97292.0,101226.822,38.58379488596903,3032.297213982656,-1.0,33.0,1.0,12.0,20.0,0.5757575757575758,95186.28,100745.021,36.4453609639585,2719.709137813167,-1.0,45.0,5.0,23.0,17.0,0.2666666666666666,94881.47,100090.744,30.360782378533045,2379.0175135488016,-1.0,47.0,4.0,22.0,21.0,0.3617021276595745,98663.58,99815.102,43.25573224345349,2093.489841691136,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333
2024-12-26,97292.0,101226.822,38.58379488596903,3032.297213982656,-1.0,33.0,1.0,12.0,20.0,0.5757575757575758,95186.28,100745.021,36.4453609639585,2719.709137813167,-1.0,45.0,5.0,23.0,17.0,0.2666666666666666,94881.47,100090.744,30.360782378533045,2379.0175135488016,-1.0,47.0,4.0,22.0,21.0,0.3617021276595745,98663.58,99815.102,43.25573224345349,2093.489841691136,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333,99429.61,99311.664,36.13677569156682,1864.9557733044185,-1.0,43.0,2.0,28.0,13.0,0.2558139534883721
2024-12-27,95186.28,100745.021,36.4453609639585,2719.709137813167,-1.0,45.0,5.0,23.0,17.0,0.2666666666666666,94881.47,100090.744,30.360782378533045,2379.0175135488016,-1.0,47.0,4.0,22.0,21.0,0.3617021276595745,98663.58,99815.102,43.25573224345349,2093.489841691136,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333,99429.61,99311.664,36.13677569156682,1864.9557733044185,-1.0,43.0,2.0,28.0,13.0,0.2558139534883721,95791.6,98284.959,24.58735279572416,1621.831388687728,-1.0,42.0,5.0,25.0,12.0,0.1666666666666666
2024-12-28,94881.47,100090.744,30.360782378533045,2379.0175135488016,-1.0,47.0,4.0,22.0,21.0,0.3617021276595745,98663.58,99815.102,43.25573224345349,2093.489841691136,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333,99429.61,99311.664,36.13677569156682,1864.9557733044185,-1.0,43.0,2.0,28.0,13.0,0.2558139534883721,95791.6,98284.959,24.58735279572416,1621.831388687728,-1.0,42.0,5.0,25.0,12.0,0.1666666666666666,94299.03,97101.488,22.627838182268132,1354.797494086433,-1.0,24.0,0.0,15.0,9.0,0.375
2024-12-29,98663.58,99815.102,43.25573224345349,2093.489841691136,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333,99429.61,99311.664,36.13677569156682,1864.9557733044185,-1.0,43.0,2.0,28.0,13.0,0.2558139534883721,95791.6,98284.959,24.58735279572416,1621.831388687728,-1.0,42.0,5.0,25.0,12.0,0.1666666666666666,94299.03,97101.488,22.627838182268132,1354.797494086433,-1.0,24.0,0.0,15.0,9.0,0.375,95300.0,96611.087,35.30800107133935,1099.6579740400714,-1.0,51.0,2.0,22.0,27.0,0.4901960784313725
2024-12-30,99429.61,99311.664,36.13677569156682,1864.9557733044185,-1.0,43.0,2.0,28.0,13.0,0.2558139534883721,95791.6,98284.959,24.58735279572416,1621.831388687728,-1.0,42.0,5.0,25.0,12.0,0.1666666666666666,94299.03,97101.488,22.627838182268132,1354.797494086433,-1.0,24.0,0.0,15.0,9.0,0.375,95300.0,96611.087,35.30800107133935,1099.6579740400714,-1.0,51.0,2.0,22.0,27.0,0.4901960784313725,93738.19,96238.72,37.99517056170431,837.9243434287733,-1.0,106.0,4.0,60.0,42.0,0.3584905660377358
2024-12-31,95791.6,98284.959,24.58735279572416,1621.831388687728,-1.0,42.0,5.0,25.0,12.0,0.1666666666666666,94299.03,97101.488,22.627838182268132,1354.797494086433,-1.0,24.0,0.0,15.0,9.0,0.375,95300.0,96611.087,35.30800107133935,1099.6579740400714,-1.0,51.0,2.0,22.0,27.0,0.4901960784313725,93738.19,96238.72,37.99517056170431,837.9243434287733,-1.0,106.0,4.0,60.0,42.0,0.3584905660377358,92792.05,95737.381,34.441685219540446,568.7732512910288,-1.0,2.0,0.0,1.0,1.0,0.5
2025-01-01,94299.03,97101.488,22.627838182268132,1354.797494086433,-1.0,24.0,0.0,15.0,9.0,0.375,95300.0,96611.087,35.30800107133935,1099.6579740400714,-1.0,51.0,2.0,22.0,27.0,0.4901960784313725,93738.19,96238.72,37.99517056170431,837.9243434287733,-1.0,106.0,4.0,60.0,42.0,0.3584905660377358,92792.05,95737.381,34.441685219540446,568.7732512910288,-1.0,2.0,0.0,1.0,1.0,0.5,93576.0,95365.781,38.65836656061608,320.2934980663406,-1.0,18.0,0.0,9.0,9.0,0.5
2025-01-02,95300.0,96611.087,35.30800107133935,1099.6579740400714,-1.0,51.0,2.0,22.0,27.0,0.4901960784313725,93738.19,96238.72,37.99517056170431,837.9243434287733,-1.0,106.0,4.0,60.0,42.0,0.3584905660377358,92792.05,95737.381,34.441685219540446,568.7732512910288,-1.0,2.0,0.0,1.0,1.0,0.5,93576.0,95365.781,38.65836656061608,320.2934980663406,-1.0,18.0,0.0,9.0,9.0,0.5,94591.78,95306.331,48.05619604268326,113.27202182670824,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333
2025-01-03,93738.19,96238.72,37.99517056170431,837.9243434287733,-1.0,106.0,4.0,60.0,42.0,0.3584905660377358,92792.05,95737.381,34.441685219540446,568.7732512910288,-1.0,2.0,0.0,1.0,1.0,0.5,93576.0,95365.781,38.65836656061608,320.2934980663406,-1.0,18.0,0.0,9.0,9.0,0.5,94591.78,95306.331,48.05619604268326,113.27202182670824,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333,96984.79,95516.663,56.05084583881364,-18.99089463497323,1.0,23.0,1.0,14.0,8.0,0.3043478260869565
2025-01-04,92792.05,95737.381,34.441685219540446,568.7732512910288,-1.0,2.0,0.0,1.0,1.0,0.5,93576.0,95365.781,38.65836656061608,320.2934980663406,-1.0,18.0,0.0,9.0,9.0,0.5,94591.78,95306.331,48.05619604268326,113.27202182670824,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333,96984.79,95516.663,56.05084583881364,-18.99089463497323,1.0,23.0,1.0,14.0,8.0,0.3043478260869565,98174.17,95467.722,48.345206980148966,-78.4440061685905,-1.0,19.0,0.0,7.0,12.0,0.631578947368421
2025-01-05,93576.0,95365.781,38.65836656061608,320.2934980663406,-1.0,18.0,0.0,9.0,9.0,0.5,94591.78,95306.331,48.05619604268326,113.27202182670824,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333,96984.79,95516.663,56.05084583881364,-18.99089463497323,1.0,23.0,1.0,14.0,8.0,0.3043478260869565,98174.17,95467.722,48.345206980148966,-78.4440061685905,-1.0,19.0,0.0,7.0,12.0,0.631578947368421,98220.51,95346.812,45.70264629697552,-88.22659479244142,-1.0,16.0,3.0,7.0,6.0,0.1875
2025-01-06,94591.78,95306.331,48.05619604268326,113.27202182670824,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333,96984.79,95516.663,56.05084583881364,-18.99089463497323,1.0,23.0,1.0,14.0,8.0,0.3043478260869565,98174.17,95467.722,48.345206980148966,-78.4440061685905,-1.0,19.0,0.0,7.0,12.0,0.631578947368421,98220.51,95346.812,45.70264629697552,-88.22659479244142,-1.0,16.0,3.0,7.0,6.0,0.1875,98363.61,95604.013,62.16304661379637,-63.879679294747504,1.0,33.0,5.0,20.0,8.0,0.0909090909090909
2025-01-07,96984.79,95516.663,56.05084583881364,-18.99089463497323,1.0,23.0,1.0,14.0,8.0,0.3043478260869565,98174.17,95467.722,48.345206980148966,-78.4440061685905,-1.0,19.0,0.0,7.0,12.0,0.631578947368421,98220.51,95346.812,45.70264629697552,-88.22659479244142,-1.0,16.0,3.0,7.0,6.0,0.1875,98363.61,95604.013,62.16304661379637,-63.879679294747504,1.0,33.0,5.0,20.0,8.0,0.0909090909090909,102235.6,96397.67,80.63728385396765,42.503576388183376,1.0,21.0,2.0,12.0,7.0,0.238095238095238
2025-01-08,98174.17,95467.722,48.345206980148966,-78.4440061685905,-1.0,19.0,0.0,7.0,12.0,0.631578947368421,98220.51,95346.812,45.70264629697552,-88.22659479244142,-1.0,16.0,3.0,7.0,6.0,0.1875,98363.61,95604.013,62.16304661379637,-63.879679294747504,1.0,33.0,5.0,20.0,8.0,0.0909090909090909,102235.6,96397.67,80.63728385396765,42.503576388183376,1.0,21.0,2.0,12.0,7.0,0.238095238095238,96954.6,96563.13,54.80081241839549,110.3766898348586,1.0,30.0,2.0,18.0,10.0,0.2666666666666666
2025-01-09,98220.51,95346.812,45.70264629697552,-88.22659479244142,-1.0,16.0,3.0,7.0,6.0,0.1875,98363.61,95604.013,62.16304661379637,-63.879679294747504,1.0,33.0,5.0,20.0,8.0,0.0909090909090909,102235.6,96397.67,80.63728385396765,42.503576388183376,1.0,21.0,2.0,12.0,7.0,0.238095238095238,96954.6,96563.13,54.80081241839549,110.3766898348586,1.0,30.0,2.0,18.0,10.0,0.2666666666666666,95060.61,96695.372,53.76442952561618,120.08529635485908,1.0,26.0,2.0,17.0,7.0,0.1923076923076923
2025-01-10,98363.61,95604.013,62.16304661379637,-63.879679294747504,1.0,33.0,5.0,20.0,8.0,0.0909090909090909,102235.6,96397.67,80.63728385396765,42.503576388183376,1.0,21.0,2.0,12.0,7.0,0.238095238095238,96954.6,96563.13,54.80081241839549,110.3766898348586,1.0,30.0,2.0,18.0,10.0,0.2666666666666666,95060.61,96695.372,53.76442952561618,120.08529635485908,1.0,26.0,2.0,17.0,7.0,0.1923076923076923,92552.49,96671.416,49.37375370294657,52.53928714574318,-1.0,30.0,2.0,22.0,6.0,0.1333333333333333
2025-01-11,102235.6,96397.67,80.63728385396765,42.503576388183376,1.0,21.0,2.0,12.0,7.0,0.238095238095238,96954.6,96563.13,54.80081241839549,110.3766898348586,1.0,30.0,2.0,18.0,10.0,0.2666666666666666,95060.61,96695.372,53.76442952561618,120.08529635485908,1.0,26.0,2.0,17.0,7.0,0.1923076923076923,92552.49,96671.416,49.37375370294657,52.53928714574318,-1.0,30.0,2.0,22.0,6.0,0.1333333333333333,94726.1,96786.426,52.8028905768676,-25.328614714870668,1.0,9.0,0.0,3.0,6.0,0.6666666666666666
2025-01-12,96954.6,96563.13,54.80081241839549,110.3766898348586,1.0,30.0,2.0,18.0,10.0,0.2666666666666666,95060.61,96695.372,53.76442952561618,120.08529635485908,1.0,26.0,2.0,17.0,7.0,0.1923076923076923,92552.49,96671.416,49.37375370294657,52.53928714574318,-1.0,30.0,2.0,22.0,6.0,0.1333333333333333,94726.1,96786.426,52.8028905768676,-25.328614714870668,1.0,9.0,0.0,3.0,6.0,0.6666666666666666,94599.99,96787.247,50.020915438956735,-107.53839719463328,1.0,15.0,3.0,9.0,3.0,0.0
2025-01-13,95060.61,96695.372,53.76442952561618,120.08529635485908,1.0,26.0,2.0,17.0,7.0,0.1923076923076923,92552.49,96671.416,49.37375370294657,52.53928714574318,-1.0,30.0,2.0,22.0,6.0,0.1333333333333333,94726.1,96786.426,52.8028905768676,-25.328614714870668,1.0,9.0,0.0,3.0,6.0,0.6666666666666666,94599.99,96787.247,50.020915438956735,-107.53839719463328,1.0,15.0,3.0,9.0,3.0,0.0,94545.07,96543.275,42.94412027375332,-188.79112845168655,-1.0,23.0,0.0,14.0,9.0,0.391304347826087
2025-01-14,92552.49,96671.416,49.37375370294657,52.53928714574318,-1.0,30.0,2.0,22.0,6.0,0.1333333333333333,94726.1,96786.426,52.8028905768676,-25.328614714870668,1.0,9.0,0.0,3.0,6.0,0.6666666666666666,94599.99,96787.247,50.020915438956735,-107.53839719463328,1.0,15.0,3.0,9.0,3.0,0.0,94545.07,96543.275,42.94412027375332,-188.79112845168655,-1.0,23.0,0.0,14.0,9.0,0.391304347826087,94536.11,96179.469,38.70738645181879,-264.89725450393587,-1.0,22.0,1.0,12.0,9.0,0.3636363636363636
2025-01-15,94726.1,96786.426,52.8028905768676,-25.328614714870668,1.0,9.0,0.0,3.0,6.0,0.6666666666666666,94599.99,96787.247,50.020915438956735,-107.53839719463328,1.0,15.0,3.0,9.0,3.0,0.0,94545.07,96543.275,42.94412027375332,-188.79112845168655,-1.0,23.0,0.0,14.0,9.0,0.391304347826087,94536.11,96179.469,38.70738645181879,-264.89725450393587,-1.0,22.0,1.0,12.0,9.0,0.3636363636363636,96560.85,96013.503,45.41189193731916,-300.8806806472915,-1.0,23.0,4.0,15.0,4.0,0.0
2025-01-16,94599.99,96787.247,50.020915438956735,-107.53839719463328,1.0,15.0,3.0,9.0,3.0,0.0,94545.07,96543.275,42.94412027375332,-188.79112845168655,-1.0,23.0,0.0,14.0,9.0,0.391304347826087,94536.11,96179.469,38.70738645181879,-264.89725450393587,-1.0,22.0,1.0,12.0,9.0,0.3636363636363636,96560.85,96013.503,45.41189193731916,-300.8806806472915,-1.0,23.0,4.0,15.0,4.0,0.0,100497.35,96226.877,54.87601885562758,-246.33933879773127,1.0,21.0,1.0,12.0,8.0,0.3333333333333333
2025-01-17,94545.07,96543.275,42.94412027375332,-188.79112845168655,-1.0,23.0,0.0,14.0,9.0,0.391304347826087,94536.11,96179.469,38.70738645181879,-264.89725450393587,-1.0,22.0,1.0,12.0,9.0,0.3636363636363636,96560.85,96013.503,45.41189193731916,-300.8806806472915,-1.0,23.0,4.0,15.0,4.0,0.0,100497.35,96226.877,54.87601885562758,-246.33933879773127,1.0,21.0,1.0,12.0,8.0,0.3333333333333333,99987.3,96002.047,43.92942002376066,-145.4940660665547,-1.0,29.0,2.0,16.0,11.0,0.3103448275862069
2025-01-18,94536.11,96179.469,38.70738645181879,-264.89725450393587,-1.0,22.0,1.0,12.0,9.0,0.3636363636363636,96560.85,96013.503,45.41189193731916,-300.8806806472915,-1.0,23.0,4.0,15.0,4.0,0.0,100497.35,96226.877,54.87601885562758,-246.33933879773127,1.0,21.0,1.0,12.0,8.0,0.3333333333333333,99987.3,96002.047,43.92942002376066,-145.4940660665547,-1.0,29.0,2.0,16.0,11.0,0.3103448275862069,104077.47,96714.334,70.55404893009069,44.67502156078814,1.0,25.0,3.0,18.0,4.0,0.04
2025-01-19,96560.85,96013.503,45.41189193731916,-300.8806806472915,-1.0,23.0,4.0,15.0,4.0,0.0,100497.35,96226.877,54.87601885562758,-246.33933879773127,1.0,21.0,1.0,12.0,8.0,0.3333333333333333,99987.3,96002.047,43.92942002376066,-145.4940660665547,-1.0,29.0,2.0,16.0,11.0,0.3103448275862069,104077.47,96714.334,70.55404893009069,44.67502156078814,1.0,25.0,3.0,18.0,4.0,0.04,104556.23,97663.896,79.83803357730105,288.3980808336157,1.0,36.0,2.0,19.0,15.0,0.3611111111111111
2025-01-20,100497.35,96226.877,54.87601885562758,-246.33933879773127,1.0,21.0,1.0,12.0,8.0,0.3333333333333333,99987.3,96002.047,43.92942002376066,-145.4940660665547,-1.0,29.0,2.0,16.0,11.0,0.3103448275862069,104077.47,96714.334,70.55404893009069,44.67502156078814,1.0,25.0,3.0,18.0,4.0,0.04,104556.23,97663.896,79.83803357730105,288.3980808336157,1.0,36.0,2.0,19.0,15.0,0.3611111111111111,101331.57,98541.804,76.39772246170428,500.8064820059308,1.0,44.0,1.0,32.0,11.0,0.2272727272727272
2025-01-21,99987.3,96002.047,43.92942002376066,-145.4940660665547,-1.0,29.0,2.0,16.0,11.0,0.3103448275862069,104077.47,96714.334,70.55404893009069,44.67502156078814,1.0,25.0,3.0,18.0,4.0,0.04,104556.23,97663.896,79.83803357730105,288.3980808336157,1.0,36.0,2.0,19.0,15.0,0.3611111111111111,101331.57,98541.804,76.39772246170428,500.8064820059308,1.0,44.0,1.0,32.0,11.0,0.2272727272727272,102260.0,99295.194,74.48726866147055,696.1237818982199,1.0,27.0,1.0,19.0,7.0,0.2222222222222222
2025-01-22,104077.47,96714.334,70.55404893009069,44.67502156078814,1.0,25.0,3.0,18.0,4.0,0.04,104556.23,97663.896,79.83803357730105,288.3980808336157,1.0,36.0,2.0,19.0,15.0,0.3611111111111111,101331.57,98541.804,76.39772246170428,500.8064820059308,1.0,44.0,1.0,32.0,11.0,0.2272727272727272,102260.0,99295.194,74.48726866147055,696.1237818982199,1.0,27.0,1.0,19.0,7.0,0.2222222222222222,106143.82,100449.577,80.15470448006664,930.8673278727256,1.0,41.0,0.0,23.0,18.0,0.4390243902439024
2025-01-23,104556.23,97663.896,79.83803357730105,288.3980808336157,1.0,36.0,2.0,19.0,15.0,0.3611111111111111,101331.57,98541.804,76.39772246170428,500.8064820059308,1.0,44.0,1.0,32.0,11.0,0.2272727272727272,102260.0,99295.194,74.48726866147055,696.1237818982199,1.0,27.0,1.0,19.0,7.0,0.2222222222222222,106143.82,100449.577,80.15470448006664,930.8673278727256,1.0,41.0,0.0,23.0,18.0,0.4390243902439024,103706.66,101365.736,71.28300791005074,1137.011737180158,1.0,47.0,9.0,26.0,12.0,0.0638297872340425
2025-01-24,101331.57,98541.804,76.39772246170428,500.8064820059308,1.0,44.0,1.0,32.0,11.0,0.2272727272727272,102260.0,99295.194,74.48726866147055,696.1237818982199,1.0,27.0,1.0,19.0,7.0,0.2222222222222222,106143.82,100449.577,80.15470448006664,930.8673278727256,1.0,41.0,0.0,23.0,18.0,0.4390243902439024,103706.66,101365.736,71.28300791005074,1137.011737180158,1.0,47.0,9.0,26.0,12.0,0.0638297872340425,103910.35,102303.16,71.5817493155441,1315.0826063515335,1.0,49.0,0.0,28.0,21.0,0.4285714285714285
2025-01-25,102260.0,99295.194,74.48726866147055,696.1237818982199,1.0,27.0,1.0,19.0,7.0,0.2222222222222222,106143.82,100449.577,80.15470448006664,930.8673278727256,1.0,41.0,0.0,23.0,18.0,0.4390243902439024,103706.66,101365.736,71.28300791005074,1137.011737180158,1.0,47.0,9.0,26.0,12.0,0.0638297872340425,103910.35,102303.16,71.5817493155441,1315.0826063515335,1.0,49.0,0.0,28.0,21.0,0.4285714285714285,104870.51,103134.126,70.11692990016171,1478.5442079794152,1.0,20.0,1.0,15.0,4.0,0.15
2025-01-26,106143.82,100449.577,80.15470448006664,930.8673278727256,1.0,41.0,0.0,23.0,18.0,0.4390243902439024,103706.66,101365.736,71.28300791005074,1137.011737180158,1.0,47.0,9.0,26.0,12.0,0.0638297872340425,103910.35,102303.16,71.5817493155441,1315.0826063515335,1.0,49.0,0.0,28.0,21.0,0.4285714285714285,104870.51,103134.126,70.11692990016171,1478.5442079794152,1.0,20.0,1.0,15.0,4.0,0.15,104746.86,103559.077,62.61689790416584,1618.9374116132617,1.0,6.0,0.0,5.0,1.0,0.1666666666666666
2025-01-27,103706.66,101365.736,71.28300791005074,1137.011737180158,1.0,47.0,9.0,26.0,12.0,0.0638297872340425,103910.35,102303.16,71.5817493155441,1315.0826063515335,1.0,49.0,0.0,28.0,21.0,0.4285714285714285,104870.51,103134.126,70.11692990016171,1478.5442079794152,1.0,20.0,1.0,15.0,4.0,0.15,104746.86,103559.077,62.61689790416584,1618.9374116132617,1.0,6.0,0.0,5.0,1.0,0.1666666666666666,102620.01,103822.348,57.13187429398043,1699.8896111592398,1.0,23.0,0.0,17.0,6.0,0.2608695652173913
2025-01-28,103910.35,102303.16,71.5817493155441,1315.0826063515335,1.0,49.0,0.0,28.0,21.0,0.4285714285714285,104870.51,103134.126,70.11692990016171,1478.5442079794152,1.0,20.0,1.0,15.0,4.0,0.15,104746.86,103559.077,62.61689790416584,1618.9374116132617,1.0,6.0,0.0,5.0,1.0,0.1666666666666666,102620.01,103822.348,57.13187429398043,1699.8896111592398,1.0,23.0,0.0,17.0,6.0,0.2608695652173913,102082.83,103622.884,43.30853522056633,1726.896907400651,-1.0,14.0,2.0,10.0,2.0,0.0
2025-01-29,104870.51,103134.126,70.11692990016171,1478.5442079794152,1.0,20.0,1.0,15.0,4.0,0.15,104746.86,103559.077,62.61689790416584,1618.9374116132617,1.0,6.0,0.0,5.0,1.0,0.1666666666666666,102620.01,103822.348,57.13187429398043,1699.8896111592398,1.0,23.0,0.0,17.0,6.0,0.2608695652173913,102082.83,103622.884,43.30853522056633,1726.896907400651,-1.0,14.0,2.0,10.0,2.0,0.0,101335.52,103300.813,39.38664369590277,1702.8179742866007,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333
2025-01-30,104746.86,103559.077,62.61689790416584,1618.9374116132617,1.0,6.0,0.0,5.0,1.0,0.1666666666666666,102620.01,103822.348,57.13187429398043,1699.8896111592398,1.0,23.0,0.0,17.0,6.0,0.2608695652173913,102082.83,103622.884,43.30853522056633,1726.896907400651,-1.0,14.0,2.0,10.0,2.0,0.0,101335.52,103300.813,39.38664369590277,1702.8179742866007,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333,103733.25,103540.981,58.37056792216354,1682.3547549379869,1.0,21.0,0.0,13.0,8.0,0.3809523809523809
2025-01-31,102620.01,103822.348,57.13187429398043,1699.8896111592398,1.0,23.0,0.0,17.0,6.0,0.2608695652173913,102082.83,103622.884,43.30853522056633,1726.896907400651,-1.0,14.0,2.0,10.0,2.0,0.0,101335.52,103300.813,39.38664369590277,1702.8179742866007,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333,103733.25,103540.981,58.37056792216354,1682.3547549379869,1.0,21.0,0.0,13.0,8.0,0.3809523809523809,104722.94,103787.275,58.54757746799527,1677.186009835696,1.0,18.0,1.0,12.0,5.0,0.2222222222222222
2025-02-01,102082.83,103622.884,43.30853522056633,1726.896907400651,-1.0,14.0,2.0,10.0,2.0,0.0,101335.52,103300.813,39.38664369590277,1702.8179742866007,-1.0,21.0,0.0,14.0,7.0,0.3333333333333333,103733.25,103540.981,58.37056792216354,1682.3547549379869,1.0,21.0,0.0,13.0,8.0,0.3809523809523809,104722.94,103787.275,58.54757746799527,1677.186009835696,1.0,18.0,1.0,12.0,5.0,0.2222222222222222,102429.56,103415.849,35.510189750951824,1641.4623144092045,-1.0,16.0,2.0,10.0,4.0,0.125
