Tweet_count,Username,Text,Created At,Retweets,Likes
7,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,@cryptonator1337 Where did you see this? All donations outside of BTC have been removed from the site. https://t.co/Ii23wyi60G,Fri May 01 09:22:35 +0000 2020,0,0
6,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"@cryptonator1337 Ah, old shows, a relic of the past. If you click on any of those links they go to a 404 page.

I left BTC as people always want to tip, no matter how much you make, some people just want to buy you a pint.

Even successful shows such as This American Life has a donate button. https://t.co/50IeeXOOP3",Fri May 01 09:37:40 +0000 2020,0,2
5,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,@MultiBitcoiner @FriarHass @hodl_american @WhiteRabbitBTC @TraceMayer I can’t imagine the challenges of running an exchange like this but I do imagine the Bitcoin purity test is of little regard.,Sun Mar 01 03:00:08 +0000 2020,0,0
4,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"@MultiBitcoiner @FriarHass @hodl_american @WhiteRabbitBTC @TraceMayer Nope. We have a strong relationship and there is no interference on my views and opinions. I love Kraken for many reasons, especially their security record. Also, people are free to trade whatever. Many maxis will happily trade alts for more Bitcoin.",Sun Mar 01 03:15:37 +0000 2020,0,0
3,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"@MultiBitcoiner @FriarHass @hodl_american @WhiteRabbitBTC @TraceMayer Outside of Friar’s desire to show off. The primary difference for me is their approach to Bitcoin. Brian Armstrong has supported a lot of the contentious forks of Bitcoin, something which has frustrated many Bitcoiners.",Sun Mar 01 02:51:37 +0000 2020,0,0
2,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"@MultiBitcoiner @FriarHass @hodl_american @WhiteRabbitBTC @TraceMayer Friar fails to mention the millions of dollars Jesse gave to Coin Center and also helped raised to defend the interest of Bitcoin #. He is focused on these snarky key takeaways for a little clout.

A lot of Bitcoiners who dislike shitcoins are able to see the bigger picture.",Sun Mar 01 02:58:21 +0000 2020,0,0
88,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,@oak_knight @HodlMagoo @Bitcoin I warn people about all kinds of things. I also warn people about #bitcoin.,Fri Jul 01 06:04:41 +0000 2022,0,0
30,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"October downloads:
- @WhatBitcoinDid - 464,528 
- @DefianceCast - 316,029 

Total - 780,557",Sun Nov 01 11:33:38 +0000 2020,5,287
14,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"Pomp nailed it, few people could have relayed the message better for this audience.",Wed Jul 01 22:48:16 +0000 2020,13,272
31,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"Only joking, he’s a moron but this is horrible.",Sun Nov 01 22:18:13 +0000 2020,0,181
1,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"@MultiBitcoiner @FriarHass @hodl_american @WhiteRabbitBTC @TraceMayer So, in a free market, an exchange is free to list whatever it likes. Some may be Bitcoin only, others might support shitcoins.

What is important to consider is customer demand. You may be a Bitcoin maxi but Kraken’s customers may want to trade these.",Sun Mar 01 02:50:06 +0000 2020,0,1
33,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"Cardano shills are the new Nano shills.

- But, the technology
- But, onboarding 5 million Africans

You have a bag of a stupid shitcoin and you are post rationalising.",Mon Mar 01 08:57:50 +0000 2021,16,467
82,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"@HodlMagoo @BitcoinHorseman @Bitcoin No, I have already answered this. I don't have access to all the information to make an informed statement. Already you have made a claim that billions of customer funds are lost without any evidence.",Fri Jul 01 07:33:25 +0000 2022,0,1
81,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,@iamthatothi @HodlMagoo @TYonClubhouse I haven't withdrawn my #bitcoin from BlockFi. I would always recommend people do their own research and make the best decisions for them.,Fri Jul 01 07:35:09 +0000 2022,0,1
80,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"@HodlMagoo @BitcoinHorseman @Bitcoin Do you think someone would buy something with billions in lost customer funds for $250m? They walked away from Celcius because of a $2bn black hole.

Happy to discuss this but I just need to know what are known facts and what are your guesses.",Fri Jul 01 06:22:33 +0000 2022,0,2
79,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"@HodlMagoo @BitcoinHorseman @Bitcoin Sure, take the screenshot. I also recommend spending time reviewing contracts and the types of clauses they have.

Hence why I won't discuss something publicly that I do not have all the information for but would rather invite Zac on to discuss.",Fri Jul 01 06:02:21 +0000 2022,0,5
78,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,@HodlMagoo @Bitcoin I take responsibility for accepting advertising from BlockFi which promotes borrowing and lending #bitcoin services. Yes.,Fri Jul 01 05:55:46 +0000 2022,0,7
77,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"@HodlMagoo @BitcoinHorseman @Bitcoin BlockFi has sponsored the show for over three years with close to zero issues. They experienced a hack which led to new security procedures.

They have now been caught in a contagion event that has affected the whole market. Still, all requests for withdrawals have been met.",Fri Jul 01 05:39:01 +0000 2022,0,4
76,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,@0scillat0r @criptobastardo @TheVladCostea No but I’m not opposed to it. I was kinda hoping the bitcoin mortgage market would have developed more.,Fri Jul 01 12:50:59 +0000 2022,0,3
75,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"Explain BIP119 like I am five...
...what is contentious?",Sun May 01 12:20:58 +0000 2022,30,277
83,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"@HodlMagoo @BitcoinHorseman @Bitcoin No, can you send me a link?",Fri Jul 01 06:09:50 +0000 2022,0,4
74,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"4. Covenants sound anti-#Bitcoin 

I am sure someone smarter than me can explain this better but restrictions on how #bitcoin can be spent sound anti-#bitcoin. I am not smart enough to know how using covenants can be misused but whitelists/blacklists sound a bit risky.",Sun May 01 21:02:00 +0000 2022,5,166
71,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"I've been trying to understand BIP119. From a non-technical person's perspective, here are some thoughts.

For context, #bitcoin is something I buy, hodl and sometimes sell with a simple wallet strategy. I don't even like thinking about the tech stuff.

👇👇👇",Sun May 01 21:01:57 +0000 2022,36,436
70,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,@Timcast Weird right? I mean they are only dropping bombs on kids and innocent civilians.,Tue Mar 01 16:02:33 +0000 2022,5,1130
69,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,This is the capitulation I can get behind.,Tue Mar 01 15:57:40 +0000 2022,22,337
68,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"Nat is a real one, these segments are such 🔥🔥🔥🔥🔥",Tue Mar 01 03:09:40 +0000 2022,87,922
67,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"We recorded this show two weeks before Russia invaded Ukraine.

@gladstein breaks down how war is financed under fiat. This isn't some hyperbolic show discussing how #bitcoin ends wars, instead, he explains how a #bitcoin standard can reduce unnecessary wars.",Tue Mar 01 10:11:32 +0000 2022,18,149
66,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"Just crossed 20m downloads of @WhatBitcoinDid.

Thanks fam 🙏",Tue Mar 01 17:27:21 +0000 2022,22,1363
65,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,"I am sure some people will comment below that I am wrong, this is great because #bitcoin is being used to help people in Ukraine or suffering under sanctions. I doubt the pump is increased usage, perhaps war speculation, financial collapse hedge, who knows.",Tue Mar 01 12:24:57 +0000 2022,6,272
64,Peter McCormack 🏴‍☠️🇬🇧🇮🇪,@Jkylebass You have a Ukraine flag in your name and fail to recognise how #bitcoin has become a lifeline for people there.,Tue Mar 01 21:36:18 +0000 2022,5,129
